trigram	frequency
and now my	2
deeds of valour	2
a little man	2
stroke of her	2
i also saw	2
and consider how	2
during the night	2
was killed in	2
men away with	2
hear of the	2
warned me to	2
the mast in	2
while fighting in	2
neither right nor	2
were before troy	2
brave in semblance	2
never yet brought	2
that held the	2
a country where	2
that hatched them	2
by the grace	2
they heard this	2
others all of	2
all been killed	2
tells his story	2
below be my	2
these suitors in	2
if jove had	2
the wooded slopes	2
see fit to	2
sleep or wakes	2
the argives that	2
and juno said	2
then will one	2
in thick darkness	2
was yet speaking	2
one and the	2
like a maniac	2
minerva had not	2
lay you low	2
shield in five	2
diomed then threw	2
over your wine	2
he kicked the	2
they were dismayed	2
holding aloof from	2
was doing told	2
man of great	2
return to ilius	2
another this long	2
son of leto	2
say to him	2
the people here	2
can never again	2
till some one	2
me before the	2
prize money and	2
two hundred men	2
of the tramp	2
provide my son	2
body and mind	2
on his elbow	2
and lay about	2
in obedience to	2
jove the supreme	2
man ever yet	2
spear with a	2
who would now	2
had gone off	2
of useful arts	2
and saying that	2
who thunders from	2
have been away	2
brought disgrace on	2
you so bid	2
of sacrifice to	2
a grave themselves	2
to your father	2
that the horses	2
us out of	2
for the horses	2
at once knew	2
as kind to	2
the night and	2
thus foretell my	2
land or sea	2
the youth of	2
so did she	2
for we will	2
good thing it	2
one voice were	2
their wives may	2
not even in	2
talk with her	2
till the whole	2
was that now	2
and tell agamemnon	2
hector may learn	2
find us fail	2
to charm you	2
him like the	2
us of the	2
grant that we	2
fall on one	2
had done me	2
her great web	2
is far stronger	2
is this the	2
his own horses	2
you of this	2
am her own	2
achilles next offered	2
spear to meriones	2
and the belt	2
fight hector and	2
to ask him	2
only a mortal	2
he broke up	2
your brave sons	2
that full many	2
given it to	2
you bid us	2
and bore it	2
gods had given	2
the work that	2
utter ruin of	2
he so will	2
he makes a	2
not touch the	2
bring sheep and	2
him from behind	2
never yet did	2
and leaves the	2
the carpenter had	2
from the battle	2
the usual way	2
not their ships	2
said he had	2
long in his	2
to his life	2
escaped death in	2
my way home	2
made drink offerings	2
a clean shirt	2
out with their	2
at once began	2
old knight phoenix	2
his right shoulder	2
are they still	2
a great triumph	2
on a fool	2
of your people	2
and his spear	2
the others bear	2
over to demodocus	2
of the rarest	2
told the servants	2
going out to	2
the gates like	2
lived in the	2
where she is	2
he was bent	2
the fair youth	2
from city to	2
the eighth year	2
to join them	2
and the dart	2
spoke to his	2
i left my	2
into the chariot	2
bore him back	2
he told me	2
and had not	2
here was the	2
what have i	2
may sail the	2
never mind about	2
people to use	2
fight in store	2
is nothing better	2
life and soul	2
to him saying	2
a very deadly	2
soaring eagle which	2
early summer when	2
let him not	2
lead the way	2
bring it about	2
have left off	2
are not at	2
sent him with	2
or to some	2
will be our	2
jove that the	2
of grief fell	2
queen of goddesses	2
more than for	2
for the dying	2
will hurl you	2
loud cry he	2
wherever he wants	2
up at the	2
now struck him	2
had thus laid	2
see what he	2
with a lying	2
go straight to	2
it is borne	2
am sure he	2
other princes of	2
something of my	2
the darts from	2
fast hold of	2
the life ebbed	2
before he could	2
i would urge	2
than the son	2
he might dwell	2
her after having	2
the vines were	2
and placed it	2
you have us	2
with philomeleides in	2
no longer hold	2
may have a	2
ship with his	2
there is abundance	2
with your voyage	2
do whatever you	2
with them for	2
an escort and	2
body of your	2
oppressed with care	2
is for a	2
came with her	2
even in this	2
but no one	2
before him to	2
of the shoulder	2
but still not	2
that he comes	2
to be just	2
the point where	2
let her have	2
from his cheek	2
and are in	2
brother in arms	2
and birds of	2
we are now	2
on the mountain	2
them that they	2
and armour of	2
from the peg	2
god had given	2
with you when	2
rose and spoke	2
i took them	2
he could trust	2
seized a stone	2
his hands be	2
man looked round	2
lies on the	2
they then got	2
whom i shall	2
praying heartily to	2
often told him	2
stand by him	2
up to agamemnon	2
cry and shout	2
which my father	2
and twelve strong	2
standing at the	2
let me set	2
and show him	2
your courage into	2
where the fight	2
like two wild	2
would give way	2
always wanted to	2
horses which he	2
out at the	2
who was priest	2
i grieve for	2
the trojans might	2
you a shirt	2
hand towards the	2
and sent a	2
his sons were	2
king over the	2
not from me	2
who see you	2
by her side	2
to have no	2
well with us	2
still at the	2
to his renown	2
and let this	2
of them can	2
have died at	2
and on it	2
had been accomplished	2
to hang it	2
now left him	2
the gifts that	2
for they felt	2
the argives are	2
and give me	2
never to have	2
all they had	2
help ulysses to	2
by king jove	2
was by his	2
that the bronze	2
who was their	2
her son vulcan	2
it has pleased	2
have her way	2
when you took	2
one hand towards	2
hector shouted to	2
and now idomeneus	2
young men stood	2
was by far	2
from the horse	2
now he has	2
them come to	2
head and muttered	2
when heaven had	2
not go to	2
we got there	2
built near one	2
that is over	2
and i told	2
with abundance of	2
soon as ever	2
known that he	2
of the paeonians	2
she glorified him	2
of atreus went	2
help me now	2
and said as	2
loveliest after helen	2
prepare a sufficient	2
spoke among the	2
not to my	2
head in silence	2
nothing about it	2
going along the	2
seat in the	2
and yet i	2
of his time	2
old man like	2
so much to	2
to have made	2
it that the	2
the plain for	2
of jove is	2
of whom he	2
seven talents of	2
another with a	2
his shoulders should	2
after having held	2
admire more than	2
the trojans did	2
to the island	2
upon it with	2
fortune of war	2
and rouse fierce	2
on this juno	2
her into the	2
and a mighty	2
have done me	2
has not yet	2
found his way	2
celebrate the funeral	2
be a god	2
he was close	2
thrice he had	2
is not very	2
of its force	2
the lead at	2
would have gladly	2
with twisted thongs	2
but glad to	2
us and said	2
to wash his	2
in the whirling	2
would not care	2
better if i	2
lash the rope	2
makes an end	2
had seduced her	2
hour of your	2
the range of	2
am ashamed to	2
and your soul	2
shall remember it	2
own house when	2
each other some	2
young man is	2
stronger than before	2
you attacked me	2
to the fight	2
hear him and	2
full of bath	2
bid the others	2
had been set	2
besought the achaeans	2
took her with	2
about the ship	2
will sack the	2
the noise of	2
he went by	2
and anointed them	2
on my marriage	2
some danaan should	2
towards the left	2
are neglecting to	2
kinds under vulcan	2
weeping bitterly the	2
am the most	2
the matter about	2
whereon the trojans	2
the grief of	2
beauty by crying	2
about the river	2
over the cave	2
you have the	2
there they both	2
old king priam	2
plate by gilding	2
by the phaeacians	2
over the land	2
heroes to the	2
then jove said	2
with the afflictions	2
pieces and eat	2
guarded as heretofore	2
shall be lord	2
the messenger of	2
protected his body	2
born young in	2
not defend themselves	2
to the quantity	2
the other argives	2
upon his face	2
the back midway	2
not find him	2
of gold with	2
the other for	2
of many an	2
my sheep and	2
the hosts aimed	2
with fury and	2
he was wounded	2
black cloud over	2
house and busy	2
fell just in	2
coming and stooped	2
shall not perish	2
matter to take	2
is it all	2
of the waters	2
go about with	2
had awarded to	2
so far did	2
helmsman headed her	2
did he urge	2
i will answer	2
eat nor drink	2
and shall have	2
weeping for her	2
though she were	2
by any other	2
his heel upon	2
offering to minerva	2
reader of dreams	2
or heard it	2
did apollo beat	2
to know of	2
spoken in good	2
and penelope said	2
i had not	2
has wronged me	2
which cunning vulcan	2
and so also	2
such wise did	2
them to eat	2
see how we	2
as ulysses had	2
the afflictions which	2
know all the	2
light gossamer fabric	2
while trying to	2
up to you	2
meats and set	2
on his breast	2
but in a	2
then the two	2
pass the gates	2
and on this	2
the shield from	2
all this i	2
still currents of	2
your mind to	2
come close to	2
stood round the	2
to deal out	2
the jaw under	2
with a bond	2
of your ship	2
stay my hand	2
me neither of	2
never a word	2
tale of those	2
did priam and	2
the hollow of	2
will carry him	2
not get back	2
is in no	2
a great bronze	2
i understand and	2
man than himself	2
was in pursuit	2
himself after having	2
as he lies	2
come thundering down	2
of their master	2
every side lest	2
i too shall	2
speed towards them	2
for his supper	2
the wine had	2
in the sharing	2
death of your	2
will essay this	2
to wash the	2
you a fair	2
not soften things	2
but minerva would	2
did he stand	2
have gone home	2
beat the tramp	2
her room and	2
had been laid	2
indeed better if	2
listened to him	2
reason to complain	2
comrade had bidden	2
she reached her	2
you wait till	2
pity upon the	2
will make short	2
my spear if	2
out for pylos	2
in full fight	2
made towards him	2
even a brave	2
destruction on the	2
fall in the	2
must have iron	2
to lay a	2
you when he	2
overcome at once	2
why argue with	2
pleased heaven to	2
in a narrow	2
have eaten him	2
in the fierceness	2
and sleep in	2
their hearts with	2
idomeneus struck him	2
a great sea	2
will be worth	2
for they could	2
and be obedient	2
a man go	2
and meanwhile the	2
find a grave	2
back now to	2
my right hand	2
the aid of	2
the people came	2
by my hand	2
would you wait	2
phoebus apollo is	2
was out hunting	2
cheeks are wet	2
was against us	2
you have yourself	2
i shall stay	2
has studied art	2
him away we	2
and is a	2
his unhappy father	2
and lions with	2
many dead whom	2
wall that was	2
i doubt that	2
and will break	2
have been feeding	2
will dare break	2
it is enough	2
find that you	2
from close at	2
make him forget	2
on shore and	2
and call all	2
the other he	2
fight and counsel	2
which was his	2
apollo of the	2
is not seemly	2
had found the	2
arete told her	2
spoke he laid	2
she stood right	2
ulysses very angry	2
and had compassion	2
one is likely	2
horses over the	2
the men are	2
boast of having	2
which you now	2
daughter minerva came	2
for having killed	2
looking west and	2
from the bread	2
not yet been	2
heart sank within	2
saved your life	2
who are fresh	2
trojans have trampled	2
for myself and	2
would even have	2
save you from	2
man either in	2
down to your	2
strong horses that	2
a proud city	2
this young man	2
a great sum	2
olympian lord of	2
sank as they	2
and minerva set	2
the curetes and	2
the gods know	2
been the source	2
and he told	2
dust while he	2
is a matter	2
turned its point	2
loaded with bread	2
how far stronger	2
trojans fell back	2
and gathering himself	2
an ox did	2
that moment the	2
are you all	2
ship as it	2
east and west	2
in which we	2
during my absence	2
gathered round ulysses	2
the ships even	2
away from your	2
their ambrosial forage	2
the barren ocean	2
to me at	2
for with him	2
has taken from	2
this might be	2
take no hurt	2
has just been	2
my spear shall	2
inside the cave	2
its splendour was	2
two alone of	2
to speak with	2
left on the	2
but i sat	2
go on fighting	2
her for himself	2
for they know	2
is no other	2
there juno stayed	2
him all at	2
son of gaia	2
them back with	2
which he wore	2
the soil is	2
them to stay	2
my hands that	2
a valiant warrior	2
to the fountain	2
a force of	2
house when he	2
went also with	2
i could no	2
the argives from	2
the other in	2
wine had got	2
this you shall	2
troy with your	2
in ithaca or	2
go near the	2
from ships and	2
lightning struck it	2
goat skin full	2
at once into	2
the achaeans for	2
as close behind	2
convulsively for a	2
with honey and	2
whereas achilles is	2
see with your	2
of him by	2
myself and for	2
nor do they	2
for me in	2
it and make	2
which it had	2
go along with	2
returned from pylos	2
have the suitors	2
and who were	2
indeed as you	2
attack the trojans	2
and staid steadily	2
in the pits	2
pyre with good	2
i welcome him	2
the chariot against	2
not done so	2
as the flakes	2
he were some	2
heaven to earth	2
now the son	2
the foremost and	2
a gold cup	2
not even mix	2
safely over the	2
it into your	2
it is always	2
and a good	2
on the fifth	2
for achilles and	2
and hiketaon of	2
of the smoke	2
for by the	2
has heaven robbed	2
we know all	2
long shall we	2
of the axes	2
her right hand	2
eager to do	2
has been no	2
to the thole	2
sons of actor	2
i hope they	2
the people that	2
of spears and	2
thus spoke polydamas	2
to a point	2
all in one	2
anything else that	2
long as achilles	2
when euryclea heard	2
how he had	2
with their manes	2
comrades to take	2
shall i go	2
them to find	2
sent me with	2
of the youths	2
it over the	2
he bound on	2
of the heavenly	2
up in her	2
he went and	2
heaven has vouchsafed	2
the trojans if	2
son of amphitryon	2
him by a	2
is now lording	2
deadly arrows that	2
so it is	2
two tumblers went	2
also and loose	2
on their hands	2
will happen if	2
trial of one	2
their cry of	2
you may think	2
the foam hissed	2
shall be grateful	2
we will lay	2
we had done	2
the right hands	2
by the gates	2
deeds in the	2
and killing one	2
could not break	2
had kept no	2
father and my	2
their sweating steeds	2
had not achilles	2
he was dead	2
god has been	2
then ulysses and	2
when the fight	2
young men are	2
of the wind	2
in my hand	2
to do anything	2
of the cilicians	2
through her tears	2
was enshrouded in	2
you have married	2
and stayed them	2
still the man	2
yet live to	2
more upon his	2
ill you have	2
heaven grant you	2
which is strongest	2
with the uproar	2
fought desperately heretofore	2
i managed to	2
meeds of honour	2
spring forward with	2
dark abode of	2
gathered the reins	2
to the dark	2
there should be	2
still we shall	2
is how we	2
been treating you	2
has built a	2
beds in the	2
he wielded his	2
if he should	2
on the crests	2
his hold of	2
but let those	2
at troy to	2
stand against a	2
and putting them	2
they reached pherae	2
killing me by	2
he drew near	2
and unused to	2
a sensible person	2
my poor unhappy	2
him down upon	2
therefore he was	2
off his hands	2
for you had	2
be to see	2
to come in	2
him with your	2
to deliver her	2
her that her	2
a high tower	2
hand he held	2
and got her	2
fine house of	2
and agreed that	2
out of all	2
of my bed	2
all who would	2
am sure it	2
you not to	2
would be on	2
the cruel wretch	2
it to your	2
where diocles lived	2
uprose great ajax	2
go forth to	2
her i saw	2
words with an	2
in silence as	2
down like a	2
on through the	2
of merops of	2
evil deeds and	2
with a voice	2
as sure as	2
much on your	2
knock him down	2
coming home from	2
while two tumblers	2
can do whatever	2
the while to	2
close up and	2
then will i	2
rulest tenedos with	2
now fight even	2
not a trojan	2
to conduct him	2
he filled both	2
might make a	2
father was a	2
men and exhorting	2
let her do	2
they poured water	2
they raised a	2
she turned it	2
otus and ephialtes	2
attack of the	2
so we did	2
till the achaeans	2
the outer courtyard	2
her handmaids into	2
it so as	2
this they did	2
sheep belonging to	2
with vain hopes	2
the first prize	2
in any other	2
gone to dodona	2
of green grass	2
from the women	2
sturdy thigh and	2
then they began	2
suitors were clamorous	2
speaker of the	2
it not enough	2
you in so	2
to feed in	2
he did as	2
passed the night	2
had made it	2
when the stars	2
it within with	2
she bound the	2
whether they be	2
and earth below	2
come to blows	2
see what the	2
on the string	2
meadows of green	2
fighting with might	2
of the roaring	2
promised that he	2
brooding his revenge	2
in full array	2
perish in your	2
more imposing presence	2
death and the	2
foot soldiers and	2
has been pleased	2
and set out	2
into open sea	2
people have who	2
by the roots	2
grieve for these	2
and proves himself	2
match yourself against	2
not dare face	2
within his waters	2
apollo killed the	2
said to patroclus	2
goddesses drove their	2
to stay you	2
people at the	2
must be with	2
ajax said to	2
these chieftains of	2
this was for	2
where a ship	2
retire within their	2
point out to	2
pray to king	2
ways and sin	2
ajax and idomeneus	2
they were within	2
his spear upon	2
brought them back	2
of jove in	2
are ill treating	2
keen eyes away	2
sprang forward with	2
will go up	2
set the bow	2
sped in vain	2
of the great	2
about another matter	2
prepare a feast	2
and go straight	2
horses and the	2
in a hand	2
not escape your	2
of meats and	2
the two moliones	2
it is because	2
laid down to	2
propitiating the awful	2
are still so	2
foreigner in distress	2
neither ships nor	2
is to take	2
and sin not	2
know whether after	2
in their honour	2
with gold about	2
of your reason	2
as they stood	2
what the god	2
after him i	2
they flew over	2
be in such	2
in the glades	2
vulcan with his	2
very utmost to	2
the rich meadows	2
heroes who had	2
she got the	2
and i do	2
all parts of	2
how long will	2
of my prize	2
of wind and	2
have a black	2
angry that they	2
than those of	2
suitors are lying	2
ransom that he	2
did not turn	2
has told me	2
to king jove	2
who will essay	2
have heard of	2
for thinking of	2
no more trouble	2
set the mast	2
and learn to	2
and my friends	2
which they are	2
stood where he	2
gods loved you	2
after much hardship	2
is easy to	2
i have always	2
shall go back	2
fragrant with burnt	2
lion of the	2
i am oppressed	2
him in spite	2
carried about in	2
of his thigh	2
pick of the	2
his own mother	2
will come in	2
he stayed where	2
and let them	2
was fighting on	2
ascalaphus and ialmenus	2
me truly all	2
is the more	2
loud cry of	2
men and the	2
for the layer	2
from strong hands	2
are come and	2
to persuade ulysses	2
of the weapon	2
were the chiefs	2
was honoured among	2
the rarest workmanship	2
return of your	2
with their mighty	2
in a bowl	2
who knew what	2
without even trying	2
man take the	2
it may please	2
the swineherd were	2
plunder the bodies	2
trouble in his	2
were they to	2
by the island	2
and gold is	2
voice and said	2
her maids brought	2
sword and spear	2
some means of	2
her go as	2
the dust rose	2
i can make	2
spear that suited	2
dust rose from	2
front like a	2
both the tendons	2
gave to many	2
on towards him	2
from our ships	2
you with great	2
spear and said	2
be agreed upon	2
be more than	2
bade him take	2
who will neither	2
on which you	2
charge of your	2
over him to	2
one may tell	2
were both of	2
a face as	2
round her and	2
of no effect	2
round the ships	2
has brought his	2
groaning or uproar	2
and ships with	2
trojans and dardanians	2
and was for	2
do as she	2
believe me when	2
arrow has not	2
consider this matter	2
either join the	2
away and put	2
his eyes glare	2
in the lair	2
has the wine	2
jove let fly	2
and offer hecatombs	2
the killing of	2
for what you	2
in and took	2
in the forefront	2
furled the sails	2
might come to	2
guess right or	2
which people have	2
of jove was	2
and a cauldron	2
am not to	2
heavily upon us	2
daughter to the	2
trying to make	2
the chariot on	2
of me that	2
he got his	2
could have seen	2
went off to	2
the lycians from	2
might be nor	2
bring him to	2
of a good	2
was among his	2
some honoured servant	2
he deemed that	2
pisander son of	2
and took care	2
and visit menelaus	2
he donned the	2
you are of	2
and his ships	2
caught up a	2
he knew that	2
night fell upon	2
all his sorrow	2
can compare with	2
such a hurry	2
his seat by	2
not of mortal	2
and mules and	2
up when you	2
was darkened with	2
he had lost	2
the heroes who	2
the trojan warriors	2
take this stranger	2
that instead of	2
a mortal woman	2
mighty city of	2
sails inside her	2
mark that had	2
words set them	2
like some fierce	2
of such divine	2
trouble on my	2
them for their	2
rich man who	2
hands of wicked	2
on the open	2
the carcase of	2
his eyes flashed	2
they heard it	2
you can tell	2
gifts as though	2
the famous bowman	2
as a woman	2
have spoken in	2
it was very	2
into the ground	2
straight at mars	2
will gild her	2
his shield in	2
because you are	2
him an angry	2
and fills men	2
belly of the	2
so was ulysses	2
return to ithaca	2
city of noble	2
meat for the	2
and brave hector	2
man his portion	2
wondering back into	2
in his brawny	2
at home when	2
she had to	2
this self same	2
to hold the	2
him and rebuked	2
and sitting up	2
under the midriff	2
her hand and	2
steeds from under	2
on her knees	2
shed their fruit	2
armour about their	2
same time to	2
in the place	2
they hear any	2
me alone of	2
the egyptians killed	2
no man ever	2
can put up	2
uncared for in	2
stand against the	2
the lycian warriors	2
but ere long	2
commit him to	2
and your arrows	2
your own heart	2
fool may be	2
think of him	2
he should do	2
in eating up	2
so mightily did	2
his hair was	2
there is plenty	2
he brandished his	2
gleam of bronze	2
the two fell	2
than all others	2
defence of the	2
they turned on	2
cheered them on	2
he came up	2
propped himself with	2
men who can	2
come to some	2
bath room and	2
mix some wine	2
drawn up by	2
for they would	2
jove in counsel	2
bad thing to	2
he left off	2
husband with them	2
troy and the	2
him take the	2
man who will	2
sad spirit of	2
from your chariot	2
take thought for	2
how distant it	2
the pitiless stone	2
who had gone	2
you never saw	2
woman when she	2
against the word	2
the right buttock	2
sheep on board	2
was i so	2
take his horses	2
wept over him	2
send his arrow	2
clear of corpses	2
as it tore	2
and making moan	2
glorified him about	2
who marries her	2
better times by	2
it glittered like	2
to do what	2
in the dark	2
twelve brave sons	2
you to do	2
ulysses as being	2
he is wounded	2
she saw the	2
to the aeolian	2
where there was	2
apollo shouted to	2
have counselled the	2
but as yet	2
going about among	2
troubled and answered	2
trojans with a	2
look after my	2
close upon you	2
will never be	2
for not one	2
and also much	2
at once sent	2
he must not	2
two redoubtable bronze	2
heart began to	2
stream of oceanus	2
in his eagerness	2
sprang on him	2
this he broke	2
me against the	2
in token to	2
who may drive	2
of oileus was	2
that dogs should	2
with a presence	2
any present you	2
board ship and	2
to the lofty	2
is better for	2
splendour of olympus	2
by a head	2
out into open	2
achilles as the	2
and sails inside	2
to me by	2
from the suitors	2
the clouds before	2
of his corslet	2
was the foremost	2
have brought you	2
dare face him	2
up your estate	2
he will entreat	2
spear sped not	2
the meat and	2
and prayed aloud	2
into heaven from	2
go no further	2
daughters and six	2
and they will	2
furiously upon him	2
very good one	2
in full bloom	2
not for long	2
but never shall	2
with it at	2
priam with his	2
once out of	2
wounded in the	2
night on a	2
of their chieftains	2
and knows no	2
sorrow has befallen	2
one of their	2
fighting among the	2
and neither side	2
him in my	2
had taken his	2
it is this	2
either trojans or	2
prey to dogs	2
man of war	2
heaped their dead	2
every point of	2
so you would	2
had done all	2
the first and	2
i was bringing	2
upon them like	2
with sorrow in	2
whether she should	2
high wall of	2
in her hands	2
and brimstone as	2
near the rim	2
their ships by	2
had struck him	2
not hold them	2
that the others	2
enough to hold	2
again with the	2
achaeans were struck	2
covered with thick	2
i had a	2
or have been	2
or in some	2
minerva has taught	2
do if you	2
with him so	2
after him achilles	2
in the love	2
near the top	2
shall be your	2
till mars robbed	2
council on the	2
fill of weeping	2
then he spoke	2
along with me	2
the prayer of	2
was but one	2
me to your	2
the oars to	2
snowy heights of	2
the terrible spear	2
his shoulders as	2
and has slain	2
was that of	2
him to strip	2
had then been	2
all this will	2
without gifts of	2
glittered like a	2
to her after	2
have been thrown	2
champion of the	2
had put the	2
gods know everything	2
this pale fear	2
he was overcome	2
with bosses of	2
a fleece upon	2
deed of great	2
and guardians of	2
wine in the	2
the last thing	2
for some god	2
i am by	2
is the way	2
all useful arts	2
to the thrinacian	2
to old age	2
bade me go	2
i must make	2
at a dance	2
they may be	2
night falls at	2
me to wash	2
and having burned	2
through the land	2
city and carry	2
a coward and	2
but ulysses went	2
with their feet	2
their armour and	2
every one approved	2
me in spite	2
set a tripod	2
fear for the	2
his staff and	2
them still more	2
over the argives	2
see whether he	2
right down to	2
his own and	2
thetis came to	2
man from a	2
have been on	2
he wrestled with	2
may never have	2
take back to	2
the pyre of	2
may make an	2
a cry of	2
better presence to	2
when i get	2
my own life	2
may disgrace both	2
i took him	2
or he has	2
right to do	2
full speed out	2
then been lost	2
got there he	2
brave men who	2
had bidden them	2
hack at each	2
but she had	2
the wealth of	2
will of aegis	2
menelaus was for	2
of my lawful	2
up one of	2
reason of a	2
in singleness of	2
can not give	2
of her room	2
a spear eleven	2
me back to	2
shed sweet sleep	2
as i needs	2
take him away	2
from out the	2
in some distant	2
got down to	2
black hull of	2
knew what she	2
i am left	2
argue with myself	2
and was by	2
their mules and	2
he has taken	2
as he threw	2
lost his way	2
and the hand	2
the lycians are	2
at night she	2
his head were	2
floored mansion on	2
an excellent servant	2
of plate in	2
i made a	2
to him at	2
will then soon	2
having assumed the	2
presence of such	2
to the firmament	2
dear a daughter	2
too much on	2
of my husband	2
he aimed at	2
gave chase to	2
you a good	2
to send us	2
can not hide	2
they would then	2
fighting till we	2
with the immortals	2
first he put	2
of her handmaids	2
have no fear	2
looking towards heaven	2
him so heavily	2
a bone of	2
one else could	2
others go about	2
my father will	2
now driven back	2
hatched a plot	2
mean to do	2
but a single	2
the wrong that	2
who live well	2
quaked as the	2
and ask no	2
has long been	2
springs of rivers	2
minerva driver of	2
of great eetion	2
will be as	2
among his people	2
by the fountain	2
hearts sank as	2
and hovered over	2
will get his	2
time i shall	2
when he wrestled	2
their hearts sank	2
drew his keen	2
the others who	2
so we sat	2
a tower that	2
is the wall	2
couch beside tithonus	2
men disobeyed my	2
suit of armour	2
killed in the	2
they will make	2
and he grasped	2
but minerva went	2
one moment from	2
and know whether	2
with a staid	2
on with your	2
threw his arms	2
you can hear	2
travelled far and	2
thinking about his	2
pay for the	2
surrounded with abundance	2
his ears and	2
any other time	2
being in great	2
saw that ulysses	2
comfort within them	2
and upset the	2
chariot against the	2
shall be a	2
are devouring your	2
unfastened the door	2
great pain in	2
whether you can	2
at your house	2
against her bows	2
a short time	2
who had sent	2
threw a cloth	2
save only some	2
to the fire	2
live at ease	2
and taking the	2
trojans were struck	2
must go and	2
is the victor	2
the argive fleet	2
he will accept	2
have the trojans	2
spoke to her	2
on far in	2
over the bed	2
it would take	2
angry and answered	2
became more scattered	2
say you are	2
anger upon you	2
and we had	2
wooded slopes of	2
were close to	2
you made sure	2
and gallops gloriously	2
for he got	2
this man to	2
from one end	2
she looked upon	2
if all the	2
i paid him	2
he was killed	2
hand or foot	2
to plague us	2
from the top	2
clean cloak and	2
king agamemnon son	2
has never gone	2
if you see	2
blood from the	2
who sees and	2
me as you	2
i am too	2
and men smiled	2
bronze spear from	2
of you too	2
me out of	2
spear in battle	2
honesty addressed them	2
could not contain	2
of the slain	2
a large fire	2
and lay hold	2
home of the	2
and find a	2
knees and kissed	2
had three noble	2
this will be	2
it is some	2
loved to look	2
achaeans are dividing	2
rebuke is just	2
men of a	2
all this is	2
lead the myrmidons	2
that you ever	2
be sure to	2
i will wash	2
to so many	2
he is my	2
this savage creature	2
near the suitors	2
will thus see	2
much good will	2
that telemachus had	2
the argives would	2
the sea quaked	2
mourning round him	2
among the thesprotians	2
a brave soldier	2
into the fray	2
is the beginning	2
a thought to	2
not kill him	2
due to the	2
you be so	2
this she led	2
and prepare our	2
said i would	2
there is some	2
the rank of	2
means of the	2
clean out the	2
other gods stand	2
himself on the	2
those of patroclus	2
sprang in full	2
gleamed in front	2
tell your son	2
soon fall beneath	2
strong and well	2
the habit of	2
of whom she	2
us see whether	2
whom she was	2
in the flower	2
and besought them	2
i will pursue	2
her dear son	2
schedius son of	2
and eased the	2
blood and the	2
help me to	2
are the people	2
is my father	2
is alive with	2
the cups of	2
never gone up	2
make the stranger	2
upon their necks	2
up your mind	2
would have a	2
the quarrel between	2
night the gods	2
took him by	2
come upon him	2
that will fight	2
not as yet	2
leave the house	2
in full pursuit	2
this is your	2
opened the gates	2
go in search	2
pitied them in	2
i told you	2
the days are	2
about her shoulders	2
peer of fleet	2
among the immortal	2
a winnowing shovel	2
in insolence and	2
the achaeans arm	2
on these words	2
above the nipple	2
let yourselves be	2
they will succeed	2
course of a	2
to hear anything	2
rang again with	2
found themselves surrounded	2
towards the foe	2
waited till morning	2
he held a	2
greaved his legs	2
encircling neptune heard	2
his sandals about	2
the issue of	2
sea told me	2
they laid out	2
to live on	2
had he not	2
also rose and	2
there be need	2
heal the wounds	2
and built a	2
the treachery of	2
sea have eaten	2
you think he	2
and spring upon	2
it into me	2
surely as i	2
go before you	2
and the sheep	2
as a keepsake	2
are to keep	2
won races and	2
whole country is	2
bidding the other	2
caught by a	2
by side in	2
you do so	2
we surpass all	2
that were in	2
we had to	2
to prove the	2
along with it	2
property with such	2
nor nearly so	2
the huge black	2
right into the	2
where there are	2
can do so	2
i should sack	2
days and two	2
you taking this	2
long will do	2
could feel their	2
they were soon	2
that a great	2
when we argives	2
he heeded not	2
look at them	2
in our own	2
had built for	2
men would not	2
killing great numbers	2
tide of war	2
shod with bronze	2
and called his	2
sent as a	2
respecting the priest	2
to provide my	2
rude to him	2
of it there	2
a monstrous blood	2
fled in all	2
glorious in his	2
such good will	2
and peace of	2
men that dwell	2
to lie on	2
know that your	2
hand of hector	2
might upon the	2
give him one	2
the storm winds	2
so he called	2
meges son of	2
forthwith he sent	2
who is going	2
either god or	2
he had once	2
father used to	2
a man from	2
since the gods	2
in the heart	2
behind his chariot	2
not a single	2
bid me tell	2
fairly by me	2
and no help	2
now leave the	2
the swineherd who	2
as though of	2
will make for	2
perish at the	2
sceptre in his	2
are the suitors	2
behind him as	2
up into heaven	2
come on here	2
no thought of	2
son of phylacus	2
was the city	2
to the poor	2
that my father	2
they are hard	2
hung by my	2
with a single	2
his head off	2
friends around him	2
oars to the	2
both these heroes	2
better of him	2
lived in phylace	2
even with father	2
clean through it	2
to you of	2
took comfort within	2
had escaped and	2
let us talk	2
weeping to his	2
a cloud in	2
do you stand	2
planted his heel	2
fair wind sprang	2
of which there	2
people in your	2
should drive a	2
of undoing her	2
it till it	2
prince among the	2
minded with himself	2
held in honour	2
she fooled us	2
went on eating	2
to make an	2
honour of his	2
or uproar as	2
waiting woman eurynome	2
a woman when	2
have reason to	2
his own self	2
to avoid the	2
told him that	2
cut his head	2
for we did	2
by the root	2
minds whether to	2
for his mother	2
with her immortal	2
got into his	2
has been to	2
gates of heaven	2
he left his	2
they brought out	2
she sped onward	2
provide her with	2
hector from the	2
could either unloose	2
of all manner	2
all his comrades	2
the snowy heights	2
mansion on olympus	2
was to give	2
you were when	2
have put our	2
of tydeus see	2
been laid low	2
in which she	2
at the words	2
